policy_id,valuation_date,driver_birth_date,driver_age,driver_age_band,vehicle_model_year,vehicle_age,vehicle_age_band,territory,vehicle_type,exposure,claim_count,total_claim_amount,earned_premium,true_annual_frequency,expected_claims_true
24206,2026-01-01,1973-03-13,52,40-64,2023,3,0-3,Rural,Truck,0.9581,0,0.0,826.36,0.039448,0.037796
24207,2026-01-01,2000-11-09,25,25-39,2009,17,13+,Suburban,Truck,0.5265,0,0.0,454.11,0.108986,0.057381
24208,2026-01-01,2005-08-15,20,16-24,2016,10,8-12,Urban B,Sedan,0.8078,0,0.0,966.33,0.146996,0.118743
24209,2026-01-01,1993-04-11,32,25-39,2019,7,4-7,Urban B,Sedan,0.298,0,0.0,245.85,0.077366,0.023055
24210,2026-01-01,1989-11-22,36,25-39,2016,10,8-12,Urban B,SUV,0.3134,0,0.0,258.56,0.098857,0.030982
24211,2026-01-01,1995-12-03,30,25-39,2020,6,4-7,Urban B,SUV,0.6042,1,4825.4,498.46,0.085962,0.051939
24212,2026-01-01,1980-07-21,45,40-64,2020,6,4-7,Urban A,SUV,0.8884,0,0.0,832.88,0.080112,0.071172
24213,2026-01-01,1974-07-16,51,40-64,2023,3,0-3,Urban A,Truck,0.3597,0,0.0,387.8,0.081715,0.029393
24214,2026-01-01,1996-12-12,29,25-39,2015,11,8-12,Urban A,Sedan,0.3959,0,0.0,371.16,0.112181,0.044412
24215,2026-01-01,1970-02-05,55,40-64,2021,5,4-7,Urban A,Sedan,0.5956,0,0.0,558.38,0.072101,0.042944
24216,2026-01-01,1963-12-07,62,40-64,2024,2,0-3,Rural,SUV,0.136,0,0.0,102.0,0.032874,0.004471
24217,2026-01-01,1943-05-21,82,65+,2023,3,0-3,Suburban,SUV,0.4409,0,0.0,363.74,0.062156,0.027405
24218,2026-01-01,1964-08-13,61,40-64,2017,9,8-12,Urban B,Sedan,0.6007,0,0.0,495.58,0.065761,0.039503
24219,2026-01-01,1967-01-20,58,40-64,2018,8,8-12,Urban A,Truck,0.1043,0,0.0,112.45,0.110555,0.011531
24220,2026-01-01,1999-03-08,26,25-39,2025,1,0-3,Suburban,Sedan,0.6742,0,0.0,505.65,0.051465,0.034698
24221,2026-01-01,1966-11-20,59,40-64,2019,7,4-7,Rural,Sedan,0.1459,0,0.0,109.42,0.034808,0.005078
24222,2026-01-01,1969-12-09,56,40-64,2019,7,4-7,Urban B,Truck,0.748,0,0.0,709.66,0.076245,0.057031
24223,2026-01-01,1982-06-01,43,40-64,2009,17,13+,Rural,Truck,0.8215,0,0.0,708.54,0.062654,0.05147
24224,2026-01-01,1943-07-31,82,65+,2012,14,13+,Rural,Sedan,0.8549,0,0.0,705.29,0.069103,0.059076
24225,2026-01-01,1991-01-28,34,25-39,2021,5,4-7,Suburban,Sedan,0.706,0,0.0,529.5,0.060548,0.042747
24226,2026-01-01,1963-06-06,62,40-64,2026,0,0-3,Suburban,Sedan,0.6054,0,0.0,454.05,0.03804,0.023029
24227,2026-01-01,1971-04-25,54,40-64,2016,10,8-12,Urban B,Sedan,0.3768,0,0.0,310.86,0.065761,0.024779
24228,2026-01-01,1987-02-15,38,25-39,2012,14,13+,Urban A,Sedan,0.4822,0,0.0,452.06,0.131691,0.063501
24229,2026-01-01,1953-10-03,72,65+,2009,17,13+,Suburban,SUV,0.1784,0,0.0,147.18,0.098719,0.017611
24230,2026-01-01,1989-06-04,36,25-39,2013,13,13+,Rural,Sports,0.7364,1,1421.22,800.84,0.130682,0.096234
24231,2026-01-01,1998-03-26,27,25-39,2007,19,13+,Suburban,Sedan,0.1222,0,0.0,91.65,0.081739,0.009989
24232,2026-01-01,1949-06-23,76,65+,2012,14,13+,Urban A,Sports,0.4721,0,0.0,705.94,0.294237,0.138909
24233,2026-01-01,1984-03-24,41,40-64,2019,7,4-7,Urban A,Sedan,0.5556,0,0.0,520.88,0.072101,0.040059
24234,2026-01-01,1991-07-21,34,25-39,2019,7,4-7,Urban B,Sedan,0.6851,0,0.0,565.21,0.077366,0.053004
24235,2026-01-01,1989-11-30,36,25-39,2020,6,4-7,Rural,Sedan,0.4089,0,0.0,306.68,0.047092,0.019256
24236,2026-01-01,1997-06-16,28,25-39,2012,14,13+,Urban A,Sedan,0.4985,0,0.0,467.34,0.131691,0.065648
24237,2026-01-01,1965-07-09,60,40-64,2017,9,8-12,Urban B,Sedan,0.6286,0,0.0,518.6,0.065761,0.041338
24238,2026-01-01,1989-06-01,36,25-39,2022,4,4-7,Suburban,SUV,0.9309,0,0.0,698.18,0.067275,0.062626
24239,2026-01-01,2008-11-07,17,16-24,2011,15,13+,Urban A,Sedan,0.7048,0,0.0,958.09,0.27197,0.191685
24240,2026-01-01,1940-01-14,85,65+,2022,4,4-7,Urban A,SUV,0.329,0,0.0,339.28,0.117812,0.03876
24241,2026-01-01,1968-05-08,57,40-64,2022,4,4-7,Urban A,Sedan,0.8625,0,0.0,808.59,0.072101,0.062187
24242,2026-01-01,2005-07-14,20,16-24,2023,3,0-3,Suburban,SUV,0.1496,0,0.0,162.69,0.094477,0.014134
24243,2026-01-01,1944-09-03,81,65+,2007,19,13+,Urban B,SUV,0.3451,0,0.0,313.18,0.126141,0.043531
24244,2026-01-01,1954-10-31,71,65+,2015,11,8-12,Urban A,Truck,0.1973,0,0.0,233.99,0.162581,0.032077
24245,2026-01-01,1974-01-25,51,40-64,2025,1,0-3,Suburban,SUV,0.5023,0,0.0,376.72,0.042266,0.02123
24246,2026-01-01,1976-08-04,49,40-64,2011,15,13+,Suburban,SUV,0.6732,0,0.0,504.9,0.067129,0.045191
24247,2026-01-01,1981-10-10,44,40-64,2017,9,8-12,Suburban,Truck,0.5779,0,0.0,498.44,0.06862,0.039656
24248,2026-01-01,1970-05-09,55,40-64,2022,4,4-7,Suburban,Truck,0.8301,0,0.0,715.96,0.05967,0.049532
24249,2026-01-01,2001-11-22,24,16-24,2019,7,4-7,Suburban,Truck,0.6107,0,0.0,763.76,0.13338,0.081455
24250,2026-01-01,1950-09-14,75,65+,2008,18,13+,Suburban,Sedan,0.3094,0,0.0,255.26,0.088847,0.027489
24251,2026-01-01,2008-12-08,17,16-24,2019,7,4-7,Urban A,SUV,0.5828,0,0.0,792.24,0.223844,0.130456
24252,2026-01-01,2003-03-21,22,16-24,2012,14,13+,Urban A,SUV,0.7619,0,0.0,1035.71,0.302189,0.230238
24253,2026-01-01,1960-11-02,65,65+,2015,11,8-12,Suburban,Truck,0.5527,0,0.0,524.37,0.100912,0.055774
24254,2026-01-01,1969-02-10,56,40-64,2017,9,8-12,Urban B,SUV,0.4978,0,0.0,410.69,0.073068,0.036373
24255,2026-01-01,1981-06-14,44,40-64,2017,9,8-12,Urban A,Sedan,0.5762,0,0.0,540.19,0.082916,0.047776
24256,2026-01-01,1992-05-27,33,25-39,2015,11,8-12,Urban A,Sedan,0.5933,0,0.0,556.22,0.112181,0.066557
24257,2026-01-01,1975-08-31,50,40-64,2008,18,13+,Rural,SUV,0.3795,0,0.0,284.62,0.052211,0.019814
24258,2026-01-01,1968-01-25,57,40-64,2023,3,0-3,Rural,SUV,0.8688,0,0.0,651.6,0.032874,0.028561
24259,2026-01-01,1996-06-14,29,25-39,2022,4,4-7,Urban A,Sedan,0.2869,0,0.0,268.97,0.097549,0.027987
24260,2026-01-01,1961-11-24,64,40-64,2022,4,4-7,Urban B,Truck,0.1295,0,0.0,122.86,0.076245,0.009874
24261,2026-01-01,2001-05-30,24,16-24,2016,10,8-12,Urban A,Truck,0.7673,0,0.0,1199.51,0.308904,0.237022
24262,2026-01-01,1962-08-14,63,40-64,2010,16,13+,Urban A,SUV,0.8581,0,0.0,804.47,0.108152,0.092805
24263,2026-01-01,1971-05-10,54,40-64,2015,11,8-12,Urban B,Sedan,0.6785,1,4560.42,559.76,0.065761,0.044619
24264,2026-01-01,1992-12-01,33,25-39,2020,6,4-7,Urban B,SUV,0.5221,0,0.0,430.73,0.085962,0.044881
24265,2026-01-01,1984-10-10,41,40-64,2026,0,0-3,Suburban,Truck,0.9777,0,0.0,843.27,0.050719,0.049588
24266,2026-01-01,1973-06-02,52,40-64,2017,9,8-12,Rural,SUV,0.4337,0,0.0,325.27,0.044476,0.019289
24267,2026-01-01,1991-01-04,34,25-39,2018,8,8-12,Urban A,SUV,0.4653,0,0.0,436.22,0.124646,0.057998
24268,2026-01-01,1986-04-14,39,25-39,2019,7,4-7,Urban B,Sedan,0.632,0,0.0,521.4,0.077366,0.048895
24269,2026-01-01,1965-07-26,60,40-64,2015,11,8-12,Suburban,Sedan,0.4874,0,0.0,365.55,0.051465,0.025084
24270,2026-01-01,2003-11-12,22,16-24,2024,2,0-3,Urban B,SUV,0.5998,0,0.0,717.51,0.120721,0.072409
24271,2026-01-01,1969-09-25,56,40-64,2014,12,8-12,Urban A,Truck,0.9699,0,0.0,1045.67,0.110555,0.107228
24272,2026-01-01,1985-12-19,40,40-64,2021,5,4-7,Urban A,SUV,0.3137,1,3982.58,294.09,0.080112,0.025131
24273,2026-01-01,1991-11-06,34,25-39,2016,10,8-12,Suburban,Sedan,0.2337,0,0.0,175.28,0.06963,0.016272
24274,2026-01-01,1988-01-15,37,25-39,2011,15,13+,Urban A,SUV,0.4812,0,0.0,451.13,0.146323,0.070411
24275,2026-01-01,1954-10-09,71,65+,2023,3,0-3,Urban A,SUV,0.5536,0,0.0,570.9,0.100141,0.055438
24276,2026-01-01,1959-02-23,66,65+,2019,7,4-7,Suburban,Sedan,0.7419,0,0.0,612.07,0.065813,0.048826
24277,2026-01-01,1977-10-05,48,40-64,2015,11,8-12,Urban B,Sedan,0.9597,0,0.0,791.75,0.065761,0.063111
24278,2026-01-01,1992-10-24,33,25-39,2015,11,8-12,Rural,SUV,0.7198,0,0.0,539.85,0.060174,0.043313
24279,2026-01-01,1955-08-16,70,65+,2010,16,13+,Urban B,Truck,0.9885,0,0.0,1031.62,0.151369,0.149628
24280,2026-01-01,1991-08-02,34,25-39,2017,9,8-12,Urban A,Sedan,0.3217,0,0.0,301.59,0.112181,0.036089
24281,2026-01-01,1978-01-21,47,40-64,2014,12,8-12,Urban A,Sedan,0.288,0,0.0,270.0,0.082916,0.02388
24282,2026-01-01,1978-12-12,47,40-64,2026,0,0-3,Rural,SUV,0.3759,0,0.0,281.92,0.032874,0.012357
24283,2026-01-01,1972-09-17,53,40-64,2023,3,0-3,Urban A,Truck,0.8084,0,0.0,871.56,0.081715,0.066058
24284,2026-01-01,1971-09-12,54,40-64,2006,20,13+,Urban B,Sedan,0.2679,0,0.0,221.02,0.077198,0.020681
24285,2026-01-01,1969-09-09,56,40-64,2018,8,8-12,Urban B,SUV,0.2766,0,0.0,228.2,0.073068,0.020211
24286,2026-01-01,1965-10-14,60,40-64,2026,0,0-3,Rural,Sedan,0.4706,0,0.0,352.95,0.029586,0.013923
24287,2026-01-01,1988-09-10,37,25-39,2026,0,0-3,Rural,SUV,0.3858,0,0.0,289.35,0.044476,0.017159
24288,2026-01-01,1961-07-20,64,40-64,2012,14,13+,Suburban,Sedan,0.6818,0,0.0,511.35,0.060416,0.041192
24289,2026-01-01,1973-06-07,52,40-64,2021,5,4-7,Urban A,Sedan,0.9012,0,0.0,844.88,0.072101,0.064978
24290,2026-01-01,1942-11-07,83,65+,2022,4,4-7,Urban A,Sedan,0.2248,0,0.0,231.82,0.106031,0.023836
24291,2026-01-01,1975-04-23,50,40-64,2010,16,13+,Urban A,SUV,0.5921,0,0.0,555.09,0.108152,0.064037
24292,2026-01-01,1962-01-04,63,40-64,2012,14,13+,Urban A,SUV,0.1796,0,0.0,168.38,0.108152,0.019424
24293,2026-01-01,1999-11-24,26,25-39,2019,7,4-7,Rural,Sedan,0.2993,0,0.0,224.48,0.047092,0.014095
24294,2026-01-01,2005-11-22,20,16-24,2026,0,0-3,Suburban,SUV,0.3782,0,0.0,411.29,0.094477,0.035731
24295,2026-01-01,1994-02-05,31,25-39,2007,19,13+,Urban A,Sedan,0.6212,1,4827.27,582.38,0.131691,0.081806
24296,2026-01-01,1991-04-11,34,25-39,2008,18,13+,Suburban,SUV,0.5994,0,0.0,449.55,0.090821,0.054438
24297,2026-01-01,1960-12-09,65,65+,2010,16,13+,Urban A,Sedan,0.6788,0,0.0,700.01,0.143142,0.097165
24298,2026-01-01,1990-09-11,35,25-39,2014,12,8-12,Suburban,SUV,0.837,0,0.0,627.75,0.077366,0.064756
24299,2026-01-01,1998-11-01,27,25-39,2016,10,8-12,Urban A,SUV,0.2685,0,0.0,251.72,0.124646,0.033467
24300,2026-01-01,2000-02-13,25,25-39,2010,16,13+,Urban B,Sedan,0.769,0,0.0,634.43,0.104444,0.080318
24301,2026-01-01,1999-01-19,26,25-39,2019,7,4-7,Urban A,Truck,0.7003,0,0.0,755.01,0.130065,0.091085
24302,2026-01-01,1970-12-12,55,40-64,2015,11,8-12,Urban A,Sedan,0.1717,0,0.0,160.97,0.082916,0.014237
24303,2026-01-01,1984-07-21,41,40-64,2022,4,4-7,Rural,Sedan,0.4102,0,0.0,307.65,0.034808,0.014278
24304,2026-01-01,1994-03-07,31,25-39,2006,20,13+,Rural,Sedan,0.1249,0,0.0,93.68,0.063575,0.007941
24305,2026-01-01,2005-03-23,20,16-24,2025,1,0-3,Urban B,Sedan,0.1812,0,0.0,216.76,0.108649,0.019687
24306,2026-01-01,1947-10-03,78,65+,2012,14,13+,Suburban,Truck,0.3554,0,0.0,337.19,0.118463,0.042102
24307,2026-01-01,1997-09-20,28,25-39,2022,4,4-7,Urban A,Sedan,0.3188,0,0.0,298.87,0.097549,0.031099
24308,2026-01-01,1976-02-20,49,40-64,2013,13,13+,Urban B,Sedan,0.9102,0,0.0,750.92,0.077198,0.070266
24309,2026-01-01,1976-09-26,49,40-64,2021,5,4-7,Urban A,SUV,0.9044,0,0.0,847.88,0.080112,0.072454
24310,2026-01-01,1982-06-20,43,40-64,2021,5,4-7,Urban A,SUV,0.6201,0,0.0,581.34,0.080112,0.049678
24311,2026-01-01,1972-11-12,53,40-64,2010,16,13+,Urban B,Sports,0.7615,0,0.0,910.94,0.158685,0.120839
24312,2026-01-01,1985-12-10,40,40-64,2020,6,4-7,Suburban,SUV,0.9996,0,0.0,749.7,0.049725,0.049705
24313,2026-01-01,1998-04-19,27,25-39,2020,6,4-7,Suburban,Sedan,0.4692,0,0.0,351.9,0.060548,0.028409
24314,2026-01-01,1988-11-14,37,25-39,2023,3,0-3,Urban B,Sedan,0.5702,0,0.0,470.42,0.065761,0.037497
24315,2026-01-01,1943-02-14,82,65+,2021,5,4-7,Urban B,Truck,0.686,0,0.0,715.93,0.112125,0.076918
24316,2026-01-01,1969-04-09,56,40-64,2017,9,8-12,Suburban,SUV,0.9285,0,0.0,696.38,0.057184,0.053095
24317,2026-01-01,1987-09-12,38,25-39,2015,11,8-12,Rural,Sedan,0.8173,0,0.0,612.98,0.054156,0.044262
24318,2026-01-01,1996-07-03,29,25-39,2011,15,13+,Urban A,SUV,0.158,0,0.0,148.12,0.146323,0.023119
24319,2026-01-01,1971-12-18,54,40-64,2022,4,4-7,Urban B,Sedan,0.7417,0,0.0,611.9,0.057184,0.042413
24320,2026-01-01,1984-02-13,41,40-64,2021,5,4-7,Rural,Sedan,0.3267,0,0.0,245.02,0.034808,0.011372
24321,2026-01-01,1991-12-29,34,25-39,2016,10,8-12,Suburban,Sedan,0.3294,0,0.0,247.05,0.06963,0.022936
24322,2026-01-01,1981-08-04,44,40-64,2013,13,13+,Suburban,Sports,0.5925,0,0.0,644.34,0.124188,0.073582
24323,2026-01-01,1989-12-07,36,25-39,2013,13,13+,Urban B,Sedan,0.7267,0,0.0,599.53,0.104444,0.0759
24324,2026-01-01,1987-01-20,38,25-39,2021,5,4-7,Rural,Sedan,0.2433,0,0.0,182.48,0.047092,0.011458
24325,2026-01-01,1990-10-31,35,25-39,2009,17,13+,Rural,Truck,0.3831,0,0.0,330.42,0.084766,0.032474
24326,2026-01-01,1971-09-27,54,40-64,2014,12,8-12,Urban B,Sedan,0.7445,1,1056.98,614.21,0.065761,0.048959
24327,2026-01-01,1961-09-05,64,40-64,2024,2,0-3,Urban A,SUV,0.2368,1,981.25,222.0,0.068096,0.016125
24328,2026-01-01,1975-09-07,50,40-64,2014,12,8-12,Suburban,Truck,0.8647,0,0.0,745.8,0.06862,0.059336
24329,2026-01-01,1962-01-01,64,40-64,2013,13,13+,Urban A,Sedan,0.5104,0,0.0,478.5,0.097337,0.049681
24330,2026-01-01,1970-06-30,55,40-64,2014,12,8-12,Urban A,SUV,0.6274,0,0.0,588.19,0.092129,0.057802
24331,2026-01-01,1974-01-23,51,40-64,2019,7,4-7,Urban B,Sedan,0.1724,0,0.0,142.23,0.057184,0.009858
24332,2026-01-01,1945-10-07,80,65+,2016,10,8-12,Urban B,Truck,0.9591,0,0.0,1000.94,0.128944,0.12367
24333,2026-01-01,1964-11-29,61,40-64,2016,10,8-12,Rural,Sedan,0.9168,0,0.0,687.6,0.040029,0.036698
24334,2026-01-01,1994-09-07,31,25-39,2026,0,0-3,Urban A,SUV,0.2711,0,0.0,254.16,0.092129,0.024976
24335,2026-01-01,1973-07-04,52,40-64,2017,9,8-12,Urban B,SUV,0.6968,0,0.0,574.86,0.073068,0.050914
24336,2026-01-01,1998-09-18,27,25-39,2020,6,4-7,Suburban,Truck,0.8138,0,0.0,701.9,0.08073,0.065698
24337,2026-01-01,2009-11-23,16,16-24,2010,16,13+,Suburban,Sedan,0.2098,0,0.0,228.16,0.135047,0.028333
24338,2026-01-01,1982-01-13,43,40-64,2014,12,8-12,Urban B,Sedan,0.6197,0,0.0,511.25,0.065761,0.040752
24339,2026-01-01,1990-07-03,35,25-39,2023,3,0-3,Urban A,SUV,0.8654,0,0.0,811.31,0.092129,0.079729
24340,2026-01-01,1950-03-30,75,65+,2024,2,0-3,Urban B,Sedan,0.556,0,0.0,504.57,0.07148,0.039743
24341,2026-01-01,1956-05-10,69,65+,2007,19,13+,Rural,Sedan,0.9314,0,0.0,768.4,0.069103,0.064363
24342,2026-01-01,1970-11-22,55,40-64,2022,4,4-7,Urban B,Sedan,0.143,0,0.0,117.98,0.057184,0.008177
24343,2026-01-01,2006-05-13,19,16-24,2017,9,8-12,Urban B,Sedan,0.9273,0,0.0,1109.28,0.146996,0.136309
24344,2026-01-01,1999-11-18,26,25-39,2017,9,8-12,Rural,Sedan,0.9795,0,0.0,734.62,0.054156,0.053046
24345,2026-01-01,1990-01-05,35,25-39,2008,18,13+,Urban A,SUV,0.2403,0,0.0,225.28,0.146323,0.035161
24346,2026-01-01,1970-03-13,55,40-64,2022,4,4-7,Rural,Sedan,0.4879,0,0.0,365.92,0.034808,0.016983
24347,2026-01-01,1975-07-15,50,40-64,2018,8,8-12,Suburban,SUV,0.6587,0,0.0,494.02,0.057184,0.037667
24348,2026-01-01,2000-06-11,25,25-39,2021,5,4-7,Urban B,Sedan,0.9039,0,0.0,745.72,0.077366,0.069931
24349,2026-01-01,1967-03-23,58,40-64,2013,13,13+,Rural,SUV,0.2436,0,0.0,182.7,0.052211,0.012719
24350,2026-01-01,2004-10-19,21,16-24,2021,5,4-7,Urban A,Sedan,0.4006,0,0.0,544.57,0.201459,0.080705
24351,2026-01-01,1967-02-12,58,40-64,2012,14,13+,Rural,Sedan,0.8181,0,0.0,613.58,0.04699,0.038443
24352,2026-01-01,1947-07-17,78,65+,2025,1,0-3,Urban A,SUV,0.469,0,0.0,483.66,0.100141,0.046966
24353,2026-01-01,1984-05-06,41,40-64,2021,5,4-7,Urban B,Sedan,0.6444,0,0.0,531.63,0.057184,0.036849
24354,2026-01-01,1962-01-15,63,40-64,2018,8,8-12,Urban A,Sedan,0.604,0,0.0,566.25,0.082916,0.050082
24355,2026-01-01,1942-07-07,83,65+,2017,9,8-12,Urban B,Sedan,0.9759,0,0.0,885.63,0.096708,0.094377
24356,2026-01-01,1999-04-04,26,25-39,2020,6,4-7,Urban A,Truck,0.2274,0,0.0,245.17,0.130065,0.029577
24357,2026-01-01,2000-02-27,25,25-39,2017,9,8-12,Urban B,SUV,0.9536,0,0.0,786.72,0.098857,0.09427
24358,2026-01-01,1978-05-10,47,40-64,2022,4,4-7,Urban A,SUV,0.6077,0,0.0,569.72,0.080112,0.048684
24359,2026-01-01,1944-11-29,81,65+,2022,4,4-7,Urban B,Sedan,0.9137,1,1244.53,829.18,0.084094,0.076836
24360,2026-01-01,1970-03-30,55,40-64,2021,5,4-7,Urban A,Sedan,0.2061,0,0.0,193.22,0.072101,0.01486
24361,2026-01-01,1992-05-15,33,25-39,2017,9,8-12,Suburban,Sedan,0.6774,0,0.0,508.05,0.06963,0.047167
24362,2026-01-01,1987-01-20,38,25-39,2023,3,0-3,Suburban,SUV,0.8561,0,0.0,642.07,0.057184,0.048955
24363,2026-01-01,2004-03-17,21,16-24,2017,9,8-12,Suburban,Sedan,0.8082,0,0.0,878.92,0.11504,0.092976
24364,2026-01-01,1994-05-31,31,25-39,2019,7,4-7,Suburban,Sedan,0.1089,0,0.0,81.68,0.060548,0.006594
24365,2026-01-01,1964-09-04,61,40-64,2019,7,4-7,Urban A,Sedan,0.507,0,0.0,475.31,0.072101,0.036555
24366,2026-01-01,1941-04-10,84,65+,2019,7,4-7,Urban A,SUV,0.2038,0,0.0,210.17,0.117812,0.02401
24367,2026-01-01,1950-04-04,75,65+,2022,4,4-7,Suburban,Sedan,0.2375,0,0.0,195.94,0.065813,0.01563
24368,2026-01-01,1989-07-11,36,25-39,2015,11,8-12,Urban B,Sedan,0.7357,0,0.0,606.95,0.088971,0.065456
24369,2026-01-01,1950-10-27,75,65+,2012,14,13+,Suburban,SUV,0.9609,0,0.0,792.74,0.098719,0.094859
24370,2026-01-01,1993-03-19,32,25-39,2014,12,8-12,Urban A,Sedan,0.6707,0,0.0,628.78,0.112181,0.07524
24371,2026-01-01,1992-05-03,33,25-39,2022,4,4-7,Urban B,Sports,0.1921,0,0.0,229.8,0.159031,0.03055
24372,2026-01-01,1998-05-08,27,25-39,2015,11,8-12,Urban B,Sedan,0.3196,0,0.0,263.67,0.088971,0.028435
24373,2026-01-01,1967-05-09,58,40-64,2026,0,0-3,Suburban,SUV,0.441,0,0.0,330.75,0.042266,0.018639
24374,2026-01-01,1990-07-24,35,25-39,2024,2,0-3,Rural,SUV,0.2128,0,0.0,159.6,0.044476,0.009465
24375,2026-01-01,1979-12-05,46,40-64,2021,5,4-7,Suburban,Truck,0.8632,0,0.0,744.51,0.05967,0.051507
24376,2026-01-01,1986-01-20,39,25-39,2016,10,8-12,Suburban,Truck,0.2751,0,0.0,237.27,0.092839,0.02554
24377,2026-01-01,1998-02-07,27,25-39,2015,11,8-12,Suburban,Sedan,0.2166,0,0.0,162.45,0.06963,0.015082
24378,2026-01-01,1994-09-13,31,25-39,2023,3,0-3,Rural,SUV,0.7531,0,0.0,564.83,0.044476,0.033495
24379,2026-01-01,1996-12-05,29,25-39,2012,14,13+,Rural,Sedan,0.2141,0,0.0,160.58,0.063575,0.013611
24380,2026-01-01,1992-01-31,33,25-39,2013,13,13+,Urban A,Truck,0.4693,0,0.0,505.96,0.175588,0.082403
24381,2026-01-01,1985-10-08,40,40-64,2018,8,8-12,Urban A,SUV,0.564,0,0.0,528.75,0.092129,0.051961
24382,2026-01-01,1977-10-21,48,40-64,2011,15,13+,Rural,Sedan,0.1722,0,0.0,129.15,0.04699,0.008092
24383,2026-01-01,1993-05-14,32,25-39,2013,13,13+,Suburban,Sedan,0.6002,0,0.0,450.15,0.081739,0.04906
24384,2026-01-01,1970-03-13,55,40-64,2014,12,8-12,Urban B,Truck,0.5321,0,0.0,504.83,0.087682,0.046655
24385,2026-01-01,1990-12-25,35,25-39,2008,18,13+,Suburban,SUV,0.7016,0,0.0,526.2,0.090821,0.06372
24386,2026-01-01,1993-06-20,32,25-39,2025,1,0-3,Urban B,SUV,0.2972,0,0.0,245.19,0.073068,0.021716
24387,2026-01-01,1954-06-25,71,65+,2024,2,0-3,Rural,Truck,0.421,0,0.0,399.42,0.058012,0.024423
24388,2026-01-01,1991-06-04,34,25-39,2019,7,4-7,Suburban,Sedan,0.6937,0,0.0,520.28,0.060548,0.042002
24389,2026-01-01,1988-01-06,37,25-39,2021,5,4-7,Rural,Sedan,0.132,0,0.0,99.0,0.047092,0.006216
24390,2026-01-01,1979-10-06,46,40-64,2009,17,13+,Suburban,Truck,0.2042,0,0.0,176.12,0.080554,0.016449
24391,2026-01-01,1954-08-17,71,65+,2016,10,8-12,Urban B,SUV,0.3552,1,3079.68,322.34,0.107453,0.038167
24392,2026-01-01,1961-07-16,64,40-64,2014,12,8-12,Rural,SUV,0.1957,0,0.0,146.78,0.044476,0.008704
24393,2026-01-01,1992-12-13,33,25-39,2008,18,13+,Urban B,Sedan,0.1356,0,0.0,111.87,0.104444,0.014163
24394,2026-01-01,2008-07-23,17,16-24,2014,12,8-12,Suburban,Sedan,0.9886,0,0.0,1075.1,0.11504,0.113729
24395,2026-01-01,1983-10-18,42,40-64,2006,20,13+,Urban B,Sedan,0.5102,0,0.0,420.92,0.077198,0.039386
24396,2026-01-01,1984-02-28,41,40-64,2012,14,13+,Urban B,Sedan,0.5803,0,0.0,478.75,0.077198,0.044798
24397,2026-01-01,1993-01-14,32,25-39,2015,11,8-12,Suburban,Sedan,0.3294,0,0.0,247.05,0.06963,0.022936
24398,2026-01-01,1975-04-10,50,40-64,2021,5,4-7,Suburban,Truck,0.1069,0,0.0,92.2,0.05967,0.006379
24399,2026-01-01,1951-04-12,74,65+,2013,13,13+,Rural,Truck,0.7757,0,0.0,735.95,0.092138,0.071471
24400,2026-01-01,2004-06-24,21,16-24,2019,7,4-7,Suburban,SUV,0.7514,1,1848.89,817.15,0.11115,0.083518
24401,2026-01-01,1965-01-20,60,40-64,2007,19,13+,Urban B,Sedan,0.9753,0,0.0,804.62,0.077198,0.075291
24402,2026-01-01,1998-03-02,27,25-39,2009,17,13+,Rural,SUV,0.119,0,0.0,89.25,0.070639,0.008406
24403,2026-01-01,1961-06-02,64,40-64,2025,1,0-3,Rural,Sedan,0.2233,0,0.0,167.48,0.029586,0.006607
24404,2026-01-01,1965-04-17,60,40-64,2006,20,13+,Rural,Sedan,0.7409,0,0.0,555.67,0.04699,0.034815
24405,2026-01-01,1972-12-13,53,40-64,2019,7,4-7,Rural,Sedan,0.3971,0,0.0,297.82,0.034808,0.013822
24406,2026-01-01,1958-01-08,67,65+,2021,5,4-7,Suburban,SUV,0.1574,0,0.0,129.86,0.073125,0.01151
24407,2026-01-01,1967-04-14,58,40-64,2020,6,4-7,Suburban,Sedan,0.3709,0,0.0,278.18,0.044752,0.016599
24408,2026-01-01,1954-10-16,71,65+,2023,3,0-3,Suburban,SUV,0.1789,0,0.0,147.59,0.062156,0.01112
24409,2026-01-01,1973-03-20,52,40-64,2020,6,4-7,Urban B,SUV,0.8538,0,0.0,704.39,0.063538,0.054248
24410,2026-01-01,1994-08-24,31,25-39,2008,18,13+,Rural,Sedan,0.8892,1,1770.81,666.9,0.063575,0.056531
24411,2026-01-01,1978-01-18,47,40-64,2020,6,4-7,Urban A,Sedan,0.6732,0,0.0,631.12,0.072101,0.048539
24412,2026-01-01,1990-05-19,35,25-39,2006,20,13+,Urban B,Truck,0.447,0,0.0,424.09,0.139259,0.062249
24413,2026-01-01,1950-08-11,75,65+,2013,13,13+,Urban B,SUV,0.7919,0,0.0,718.65,0.126141,0.099891
24414,2026-01-01,1987-02-04,38,25-39,2016,10,8-12,Urban A,Sedan,0.6684,0,0.0,626.62,0.112181,0.074982
24415,2026-01-01,1973-05-17,52,40-64,2022,4,4-7,Suburban,SUV,0.8128,0,0.0,609.6,0.049725,0.040416
